Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Rolling Std,Likelihood of Hydrate
2024-10-30 07:26:00,1846.6875,1800.0,42.74531,0.0,0.0
2024-10-30 07:28:00,1851.7875,1800.0,42.74531,0.0,0.0
2024-10-30 07:32:00,1837.92,1800.0,42.74531,0.0,0.0
2024-10-30 07:36:00,1835.397,1800.0,42.74531,0.0,0.0
2024-10-30 07:38:00,1768.491,1800.0,42.08155,0.0,0.0
2024-10-30 07:40:00,1758.8685,1800.0,42.77792,0.0,0.0
2024-10-30 07:44:00,1752.9030000000002,1800.0,42.77792,0.0,0.0
2024-10-30 07:48:00,1731.0749999999998,1800.0,44.24355,0.0,0.0
2024-10-30 07:50:00,1797.558,1800.0,48.44672,0.0,0.0
2024-10-30 07:54:00,1818.8955,1800.0,48.44672,0.0,0.0
2024-10-30 07:56:00,1815.3675,1800.0,48.44672,0.0,0.0
2024-10-30 07:58:00,1814.337,1800.0,48.44672,0.0,0.0
2024-10-30 08:02:00,1816.638,1800.0,48.44672,0.0,0.0
2024-10-30 08:06:00,1825.578,1800.0,48.44672,0.0,0.0
2024-10-30 08:08:00,1802.346,1800.0,48.44672,0.0,0.0
2024-10-30 08:12:00,1805.289,1800.0,48.44672,0.0,0.0
2024-10-30 08:14:00,1813.6245,1800.0,48.44672,0.0,0.0
2024-10-30 08:16:00,1823.634,1800.0,48.44672,0.0,0.0
2024-10-30 08:20:00,1812.2595,1800.0,48.44672,0.0,0.0
2024-10-30 08:22:00,1820.7,1800.0,48.44672,31.77453432110415,3.4853316664668914
2024-10-30 08:26:00,1810.869,1800.0,48.44672,30.428549987332246,3.337691365159699
2024-10-30 08:28:00,1808.3685,1800.0,48.44672,28.450171798991004,3.1206841203519167
2024-10-30 08:30:00,1821.2325,1800.0,48.44672,27.620371331336557,3.029663751098411
2024-10-30 08:36:00,1796.3505,1800.0,48.44672,26.544485428635625,2.911650402160098
2024-10-30 08:38:00,1821.2985,1800.0,48.44672,25.785551091176163,2.8284033008057383
2024-10-30 08:40:00,1828.995,1800.0,48.44672,24.13211902483801,2.6470392222350374
2024-10-30 08:44:00,1815.648,1800.0,48.44672,20.561975486447505,2.2554320879671392
2024-10-30 08:46:00,1820.6445,1800.0,48.44672,8.931150766124333,0.9796531482914113
2024-10-30 08:48:00,1818.4095,1800.0,48.44672,8.02240745875061,0.879973581193056
2024-10-30 08:50:00,1813.3485,1800.0,48.44672,7.995562941571921,0.8770290204687858
2024-10-30 08:52:00,1825.4085,1800.0,48.44672,8.312495332646519,0.9117931648486357
2024-10-30 08:56:00,1819.4985,1800.0,48.44672,8.346406294856664,0.9155128401470044
2024-10-30 09:00:00,1826.3505,1800.0,48.44672,8.661652253802215,0.9500920006890644
2024-10-30 09:04:00,1825.491,1800.0,48.44672,8.65686984636189,0.9495674209761009
2024-10-30 09:08:00,1819.2329999999995,1800.0,48.44672,8.003804048043781,0.8779329830276964
2024-10-30 09:10:00,1805.0955,1800.0,48.44672,8.019230729078235,0.8796251274152272
2024-10-30 09:14:00,1805.0295,1800.0,48.44672,8.446769165088943,0.9265215896765213
2024-10-30 09:16:00,1820.541,1800.0,48.44672,8.344554352950782,0.9153097016303611
